row,TS,Lab2_G1_N1,Lab2_G1_N2,Lab2_G1_N3,Lab2_G1_P2,Lab2_G1_T4ср,Lab2_G1_T1,Lab2_G1_T607,Lab2_G1_T600,Lab2_G1_T638,Lab2_G1_T606,Lab2_G1_T1002,Lab2_G1_T1003,Lab2_G2_Fc2,Lab2_G2_F1,Lab2_G2_Fc3,Lab2_G2_2F1,Lab2_G2_3F1,Lab2_G2_Fтк2,Lab2_G2_Fнш,Lab2_G2_Fма,Lab2_G2_Fмн,Lab2_G2_Fств,Lab2_G2_Fc4,Lab2_G2_Fцс,Lab2_G2_F2,Lab2_G2_Fкпа,Lab2_G2_2F2,Lab2_G2_3F2,Lab2_G2_Fтк4,Lab2_G2_3_77F2,Lab2_G2_VoГГ,Lab2_G2_Fc9,Lab2_G2_Fс8,Lab2_G2_F3,Lab2_G2_2F3,Lab2_G2_3F3,Lab2_G2_Fтк9,Lab2_G2_Fтк8,Lab2_G2_Fн9,Lab2_G2_Fв9,Lab2_G2_VoСТ,Lab2_G3_N3,Lab2_G3_Lm,Lab2_G3_dPf1,Lab2_G3_Pm,Lab2_G3_T638,Lab2_G3_V1,Lab2_G3_V2,Lab2_G3_Pc1,Lab2_G3_Pc2,Lab2_G3_Pc3,Lab2_G3_T600,Lab2_G3_T606,Lab2_G3_T1002,Lab2_G3_T1003,Lab2_G3_КНД,Lab2_G3_КВД,Lab2_G3_Турбина_ГГ,Lab2_G3_ПО_СТ,Lab2_G3_ЗО_СТ,Lab2_G3_Коксование,Lab2_G3_Маслосистема,Lab2_G4_Р2пр,Lab2_G4_N1пр,Lab2_G4_T4пр,Lab2_G4_N2,Lab2_G4_T4,Lab2_G4_delta_T4PR,Lab2_G4_delta_P2PR,Lab2_G4_delta_T4,Lab2_Ttg,Lab2_Qtg,Lab2_TC_Ptgdg,Lab2_PologenieTRK,Lab2_TC_T607,Lab2_TC_Tm,Lab2_TC_Pm,Lab2_TC_P615,Lab2_dPmg,Lab2_Pm_sm_N,Lab2_he,Lab2_Hpol,Lab2_Ne,Lab2_PposleNag,Lab2_TposleNag,Lab2_PdoNag,Lab2_TdoNag,Lab2_Rc,Lab2_dev,Lab2_Lmp_Txt_AO,Lab2_Lmp_Txt_BEAO,Lab2_TC_dPvfKVOU,Lab2_Lmp_Txt_BK1,Lab2_Lmp_Txt_BK2,Lab2_TC_VKPGV,Lab2_TC_VPOS,Lab2_Tpg,Lab2_Kran_11,Lab2_Kran_10,Lab2_Kran_PZS,Lab2_VOD1,Lab2_VOD2,Lab2_Kran_12,Lab2_Kran_9,Lab2_U_Kran_GPA_A_OGK,Lab2_Kran_SK,Lab2_AVOM_AVOMD1,Lab2_AVOM_AVOMN1,Lab2_Kp,Lab2_hGPA,Lab2_Kran_5,Lab2_Kran_2,Lab2_Kran_6,Lab2_U_Kran_GPA_A_APK,Lab2_Kran_1,Lab2_Kran_4,Lab2_q
1176,2022-03-25 18:17:00,9216,11764,4948,"15,35","703,6","-0,9","39,8","83,47","91,75","122,07",97,"99,9","0,149538413","2,61692214","0,051880676","0,631723523","0,260929286","0,131227583",0,0,0,0,"0,158693835","0,039673459","4,773022175","0,175478756","0,093080036","0,178530559","0,027466239","0,032043945","7,573052406","0,071717404","0,105287254","2,198825121","0,837720275","0,163271531","0,114442661","0,05645838","0,105287254","0,021362631","5,386434555","-0,024735146","0,094746089","0,036210204","0,004519206","0,063457113","0,043294734","0,047452458","0,010579142","-0,0254311","0,068734809","-0,06189668","-0,114656739","-0,155992641","-0,131547892",0,0,0,0,0,0,0,"16,54","9484,41","764,72","11763,76","708,02","23,36","-0,33","27,05","23,8",4704,"28,093426875778","41,98","39,8","95,1","3,15","1,51","2,8893806212143","2,8664368894418","0,348","0,818","15,531","70,86","45,7","55,78","20,2","1,265","63,399",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1177,2022-03-25 18:18:00,9220,11762,4949,"15,35","703,3","-0,8","39,8","83,43","91,75","122,02","96,6","99,5","0,184634164","2,665751219","0,06408789","0,630197585","0,247196153","0,12817578",0,0,0,0,"0,175478756","0,04882887","4,853894711","0,2685588","0,100709543","0,155642018","0,024414435","0,03356985","7,556267738","0,035095751","0,184634164","2,189669609","0,811779976","0,184634164","0,068665601","0,086976424","0,152590215","0,025940338","5,421530247","0,00023963","0,038352639","0,036109759","0,004444508","0,050114847","0,019243393","0,03171636","0,01040428","-0,123357859","0,067598696","-0,073166983","-0,125054975","-0,232091936","-0,208051233",0,0,0,0,0,0,0,"16,54","9483,15","764,31","11762,34","707,09","23,05","-0,33","27,16","23,8",4698,"28,089653906553","41,98","39,8","95,2","3,15","1,53","2,8923378133094","2,864091530194","0,349","0,813","15,575","70,86","45,7","55,79","20,2","1,265","62,188",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1178,2022-03-25 18:18:00,9220,11762,4949,"15,35","703,3","-0,8","39,8","83,43","91,75","122,02","96,6","99,5","0,184634164","2,665751219","0,06408789","0,630197585","0,247196153","0,12817578",0,0,0,0,"0,175478756","0,04882887","4,853894711","0,2685588","0,100709543","0,155642018","0,024414435","0,03356985","7,556267738","0,035095751","0,184634164","2,189669609","0,811779976","0,184634164","0,068665601","0,086976424","0,152590215","0,025940338","5,421530247","0,00023963","0,038352639","0,036109759","0,004444508","0,050114847","0,019243393","0,03171636","0,01040428","-0,123357859","0,067598696","-0,073166983","-0,125054975","-0,232091936","-0,208051233",0,0,0,0,0,0,0,"16,54","9483,15","764,31","11762,34","707,09","23,05","-0,33","27,16","23,8",4698,"28,089653906553","41,98","39,8","95,2","3,15","1,53","2,8923378133094","2,864091530194","0,349","0,813","15,575","70,86","45,7","55,79","20,2","1,265","62,188",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1179,2022-03-25 18:19:00,9217,11762,4947,"15,33","703,5","-0,8","39,8","83,49","91,71","122,03",97,"99,6","0,166323334","2,587930202","0,074769206","0,671396971","0,259403378","0,12817578",0,0,0,0,"0,105287254","0,05645838","4,838635921","0,22583352","0,083924621","0,138857096","0,024414435","0,038147554","7,753108978","0,096131839","0,120546274","2,258335352","0,944533467","0,207522705","0,085450523","0,06408789","0,105287254","0,018310826","5,569542885","-0,045021287","0,078638928","0,036009594","0,118562839","0,061579891","0,050980625","0,046113568","0,010232309","0,075375329","-0,031865745","-0,059664223","-0,12298795","-0,208586285","-0,125934684",0,0,0,0,0,0,0,"16,53","9480,57","764,3","11762,46","707,76","23,25","-0,34","26,93","23,8",4701,"28,084045438786","41,98","39,8","95,1","3,16","1,51","2,8920318968858","2,8625619480758","0,348","0,813","15,537","70,87","45,7","55,79","20,2","1,265","62,195",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1180,2022-03-25 18:19:00,9217,11762,4947,"15,33","703,5","-0,8","39,8","83,49","91,71","122,03",97,"99,6","0,166323334","2,587930202","0,074769206","0,671396971","0,259403378","0,12817578",0,0,0,0,"0,105287254","0,05645838","4,838635921","0,22583352","0,083924621","0,138857096","0,024414435","0,038147554","7,753108978","0,096131839","0,120546274","2,258335352","0,944533467","0,207522705","0,085450523","0,06408789","0,105287254","0,018310826","5,569542885","-0,045021287","0,078638928","0,036009594","0,118562839","0,061579891","0,050980625","0,046113568","0,010232309","0,075375329","-0,031865745","-0,059664223","-0,12298795","-0,208586285","-0,125934684",0,0,0,0,0,0,0,"16,53","9480,57","764,3","11762,46","707,76","23,25","-0,34","26,93","23,8",4701,"28,084045438786","41,98","39,8","95,1","3,16","1,51","2,8920318968858","2,8625619480758","0,348","0,813","15,537","70,87","45,7","55,79","20,2","1,265","62,195",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1181,2022-03-25 18:20:00,9216,11768,4948,"15,35","703,4","-0,8","39,8","83,45","91,73","122,04",97,"99,6","0,100709543","2,644388437","0,076295108","0,680552363","0,283817798","0,149538413",0,0,0,0,"0,14648661","0,04882887","4,86457634","0,181582361","0,09765774","0,094605938","0,016784925","0,030518044","7,550164223","0,061036088","0,109864958","2,229343176","0,845349789","0,053406578","0,051880676","0,06408789","0,070191503","0,024414435","5,302510262","-0,018114498","0,026888971","0,048375032","0,006330761","0,060562041","0,035553067","0,041603427","0,01006318","-0,122564759","-0,031339038","-0,070971426","-0,120955092","-0,205138577","-0,123853119",0,0,0,0,0,0,0,"16,56","9478,13","764,26","11767,73","707,51","23,27","-0,31","27,09","23,8",4701,"28,089653906553","41,98","39,8","95,1","3,15","1,53","2,8897885097791","2,8655191401709","0,349","0,813","15,565","70,87","45,7","55,8","20,2","1,265","63,448",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1182,2022-03-25 18:20:00,9216,11768,4948,"15,35","703,4","-0,8","39,8","83,45","91,73","122,04",97,"99,6","0,100709543","2,644388437","0,076295108","0,680552363","0,283817798","0,149538413",0,0,0,0,"0,14648661","0,04882887","4,86457634","0,181582361","0,09765774","0,094605938","0,016784925","0,030518044","7,550164223","0,061036088","0,109864958","2,229343176","0,845349789","0,053406578","0,051880676","0,06408789","0,070191503","0,024414435","5,302510262","-0,018114498","0,026888971","0,048375032","0,006330761","0,060562041","0,035553067","0,041603427","0,01006318","-0,122564759","-0,031339038","-0,070971426","-0,120955092","-0,205138577","-0,123853119",0,0,0,0,0,0,0,"16,56","9478,13","764,26","11767,73","707,51","23,27","-0,31","27,09","23,8",4701,"28,089653906553","41,98","39,8","95,1","3,15","1,53","2,8897885097791","2,8655191401709","0,349","0,813","15,565","70,87","45,7","55,8","20,2","1,265","63,448",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1183,2022-03-25 18:21:00,9216,11768,4948,"15,35","703,4","-0,8","39,8","83,45","91,73","122,04",97,"99,6","0,111390859","2,638284922","0,04882887","0,654612064","0,234988943","0,16479744",0,0,0,0,"0,073243305","0,045777068","5,081254482","0,321965367","0,086976424","0,117494471","0,030518044","0,019836729","7,660028934","0,059510186","0,100709543","2,258335352","0,901808202","0,199893191","0,073243305","0,06408789","0,076295108","0,016784925","5,444418907","-0,016389308","-0,009591289","0,048240843","0,006226121","0,059561016","0,034955142","0,040901704","0,009896846","-0,120538895","-0,030821038","-0,069798344","-0,118955834","-0,201747857","-0,12180596",0,0,0,0,0,0,0,"16,56","9478,13","764,26","11767,73","707,51","23,27","-0,31","27,09","23,8",4701,"28,089653906553","41,98","39,8","95,1","3,15","1,53","2,8897885097791","2,8655191401709","0,349","0,813","15,565","70,87","45,7","55,8","20,2","1,265","63,448",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1184,2022-03-25 18:21:00,9216,11768,4948,"15,35","703,4","-0,8","39,8","83,45","91,73","122,04",97,"99,6","0,111390859","2,638284922","0,04882887","0,654612064","0,234988943","0,16479744",0,0,0,0,"0,073243305","0,045777068","5,081254482","0,321965367","0,086976424","0,117494471","0,030518044","0,019836729","7,660028934","0,059510186","0,100709543","2,258335352","0,901808202","0,199893191","0,073243305","0,06408789","0,076295108","0,016784925","5,444418907","-0,016389308","-0,009591289","0,048240843","0,006226121","0,059561016","0,034955142","0,040901704","0,009896846","-0,120538895","-0,030821038","-0,069798344","-0,118955834","-0,201747857","-0,12180596",0,0,0,0,0,0,0,"16,56","9478,13","764,26","11767,73","707,51","23,27","-0,31","27,09","23,8",4701,"28,089653906553","41,98","39,8","95,1","3,15","1,53","2,8897885097791","2,8655191401709","0,349","0,813","15,565","70,87","45,7","55,8","20,2","1,265","63,448",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1185,2022-03-25 18:22:00,9215,11762,4946,"15,33","704,1","-0,9","39,9","83,48","91,67","121,96",97,"99,4","0,173952848","2,716105938","0,053406578","0,665293336","0,222781718","0,198367283",0,0,0,0,"0,114442661","0,035095751","5,069046974","0,334172577","0,100709543","0,140383005","0,03356985","0,022888534","7,646296024","0,077821009","0,187685966","2,264438868","0,863660634","0,209048599","0,068665601","0,076295108","0,083924621","0,024414435","5,430685997","-0,060066516","-0,035441808","0,035641701","0,00612321","0,058576536","0,01107131","0,036483659","0,009733262","0,078147698","-0,030311599","-0,056351264","-0,116989622","-0,237752025","-0,119792638",0,0,0,0,0,0,0,"16,63","9483,96","764,35","11762,24","707,41","23,02","-0,24","26,65","23,8",4696,"28,089653906553","41,98","39,9",95,"3,15","1,52","2,8905023147676","2,8594008116982","0,349","0,812","15,551","70,88","45,7","55,8","20,2","1,265","63,539",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1186,2022-03-25 18:22:00,9215,11762,4946,"15,33","704,1","-0,9","39,9","83,48","91,67","121,96",97,"99,4","0,173952848","2,716105938","0,053406578","0,665293336","0,222781718","0,198367283",0,0,0,0,"0,114442661","0,035095751","5,069046974","0,334172577","0,100709543","0,140383005","0,03356985","0,022888534","7,646296024","0,077821009","0,187685966","2,264438868","0,863660634","0,209048599","0,068665601","0,076295108","0,083924621","0,024414435","5,430685997","-0,060066516","-0,035441808","0,035641701","0,00612321","0,058576536","0,01107131","0,036483659","0,009733262","0,078147698","-0,030311599","-0,056351264","-0,116989622","-0,237752025","-0,119792638",0,0,0,0,0,0,0,"16,63","9483,96","764,35","11762,24","707,41","23,02","-0,24","26,65","23,8",4696,"28,089653906553","41,98","39,9",95,"3,15","1,52","2,8905023147676","2,8594008116982","0,349","0,812","15,551","70,88","45,7","55,8","20,2","1,265","63,539",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1187,2022-03-25 18:23:00,9218,11766,4947,"15,37",704,"-0,9","39,9","83,44","91,74","122,22",97,"99,4","0,132753491","2,623025894","0,083924621","0,64850843","0,247196153","0,154116124",0,0,0,0,"0,093080036","0,061036088","5,113298416","0,218204007","0,091554135","0,120546274","0,032043945","0,021362631","7,60509634","0,044251163","0,148012519","2,26138711","0,84382391","0,143434808","0,080872819","0,04882887","0,137331203","0,019836729","5,459678173","-0,031726848","0,026783349","0,035542833","0,006022","0,057608329","0,01962365","0,032142288","0,009572382","0,175203108","-0,029810581","-0,067713227","-0,090469132","-0,233822239","-0,117812594",0,0,0,0,0,0,0,"16,55","9479,68","764,58","11766,25","707,51","23,6","-0,31","27,76","23,8",4702,"28,089653906553","41,98","39,9","95,1","3,15","1,52","2,8916240083209","2,8627658923582","0,349","0,813","15,604","70,87","45,7","55,8","20,2","1,265","62,769",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1188,2022-03-25 18:23:00,9218,11766,4947,"15,37",704,"-0,9","39,9","83,44","91,74","122,22",97,"99,4","0,132753491","2,623025894","0,083924621","0,64850843","0,247196153","0,154116124",0,0,0,0,"0,093080036","0,061036088","5,113298416","0,218204007","0,091554135","0,120546274","0,032043945","0,021362631","7,60509634","0,044251163","0,148012519","2,26138711","0,84382391","0,143434808","0,080872819","0,04882887","0,137331203","0,019836729","5,459678173","-0,031726848","0,026783349","0,035542833","0,006022","0,057608329","0,01962365","0,032142288","0,009572382","0,175203108","-0,029810581","-0,067713227","-0,090469132","-0,233822239","-0,117812594",0,0,0,0,0,0,0,"16,55","9479,68","764,58","11766,25","707,51","23,6","-0,31","27,76","23,8",4702,"28,089653906553","41,98","39,9","95,1","3,15","1,52","2,8916240083209","2,8627658923582","0,349","0,813","15,604","70,87","45,7","55,8","20,2","1,265","62,769",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1189,2022-03-25 18:24:00,9215,11761,4948,"15,33","703,5",-1,"39,9","83,49","91,86","122,02","96,9","99,5","0,120546274","2,648966312","0,073243305","0,630197585","0,254825652","0,148012519",0,0,0,0,"0,140383005","0,032043945","5,140764713","0,267032892","0,11291676","0,103761353","0,025940338","0,022888534","7,534904957","0,047302969","0,157167926","2,291905165","1,000991821","0,180056453","0,085450523","0,036621653","0,122072175","0,022888534","5,374227524","-0,006086196","0,070503344","0,03544424","0,117011422","0,032069348","0,028029821","0,065133137","0,00941416","-0,024387026","-0,029317844","-0,054300611","-0,113560551","-0,210287987","-0,1355347",0,0,0,0,0,0,0,"16,55","9483,87","764,48","11760,62","707,51","23,16","-0,33","26,54","23,8",4697,"28,093426875778","41,99","39,9","95,1","3,16","1,51","2,8932555625803","2,8625619480758","0,35","0,813","15,621","70,88","45,7","55,8","20,2","1,265","63,679",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1190,2022-03-25 18:24:00,9215,11761,4948,"15,33","703,5",-1,"39,9","83,49","91,86","122,02","96,9","99,5","0,120546274","2,648966312","0,073243305","0,630197585","0,254825652","0,148012519",0,0,0,0,"0,140383005","0,032043945","5,140764713","0,267032892","0,11291676","0,103761353","0,025940338","0,022888534","7,534904957","0,047302969","0,157167926","2,291905165","1,000991821","0,180056453","0,085450523","0,036621653","0,122072175","0,022888534","5,374227524","-0,006086196","0,070503344","0,03544424","0,117011422","0,032069348","0,028029821","0,065133137","0,00941416","-0,024387026","-0,029317844","-0,054300611","-0,113560551","-0,210287987","-0,1355347",0,0,0,0,0,0,0,"16,55","9483,87","764,48","11760,62","707,51","23,16","-0,33","26,54","23,8",4697,"28,093426875778","41,99","39,9","95,1","3,16","1,51","2,8932555625803","2,8625619480758","0,35","0,813","15,621","70,88","45,7","55,8","20,2","1,265","63,679",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1191,2022-03-25 18:25:00,9219,11763,4949,"15,39","703,2","-1,2","39,8","83,44","91,66","121,88","96,7","99,5","0,163271531","2,647440195","0,027466239","0,627145827","0,262455165","0,120546274",0,0,0,0,"0,093080036","0,083924621","5,078202724","0,297550917","0,138857096","0,108339056","0,018310826","0,021362631","7,496757507","0,077821009","0,161745638","2,284275532","0,933852136","0,247196153","0,070191503","0,059510186","0,100709543","0,021362631","5,456626415","0,017112489","0,020127173","0,03534592","0,007856535","0,056126053","0,024649719","0,045406208","0,009258554","0,074363173","0,069513856","-0,065696469","-0,123976906","-0,206812153","-0,1726333",0,0,0,0,0,0,0,"16,58","9489,85","765,09","11763,44","706,77","23,27","-0,31","26,32","23,8",4705,"28,093426875778","41,98","39,8","95,2","3,15","1,5","2,89407133971","2,8662329451594","0,349","0,816","15,558","70,88","45,7","55,8","20,2","1,265","62,555",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1192,2022-03-25 18:25:00,9219,11763,4949,"15,39","703,2","-1,2","39,8","83,44","91,66","121,88","96,7","99,5","0,163271531","2,647440195","0,027466239","0,627145827","0,262455165","0,120546274",0,0,0,0,"0,093080036","0,083924621","5,078202724","0,297550917","0,138857096","0,108339056","0,018310826","0,021362631","7,496757507","0,077821009","0,161745638","2,284275532","0,933852136","0,247196153","0,070191503","0,059510186","0,100709543","0,021362631","5,456626415","0,017112489","0,020127173","0,03534592","0,007856535","0,056126053","0,024649719","0,045406208","0,009258554","0,074363173","0,069513856","-0,065696469","-0,123976906","-0,206812153","-0,1726333",0,0,0,0,0,0,0,"16,58","9489,85","765,09","11763,44","706,77","23,27","-0,31","26,32","23,8",4705,"28,093426875778","41,98","39,8","95,2","3,15","1,5","2,89407133971","2,8662329451594","0,349","0,816","15,558","70,88","45,7","55,8","20,2","1,265","62,555",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1193,2022-03-25 18:26:00,9214,11761,4946,"15,43","702,9","-1,1","39,8","83,41","91,82","121,88","96,9","99,7","0,126649886","2,626077652","0,05645838","0,605783165","0,218204007","0,207522705",0,0,0,0,"0,140383005","0,059510186","5,090409756","0,279240102","0,123598076","0,119020373","0,028992143","0,024414435","7,443350792","0,045777068","0,126649886","2,267490625","1,008621335","0,201419085","0,088502325","0,073243305","0,126649886","0,019836729","5,465781689","-0,052374414","-0,015625283","0,035247873","0,13066056","0,042904962","0,041694203","0,052083249","0,00910552","0,073134029","0,068364867","-0,064610577","-0,121927701","-0,164054927","-0,130441014",0,0,0,0,0,0,0,"16,5","9480,33","764,33","11760,92",707,"23,3","-0,36","27,08","23,8",4704,"28,098933371403","41,98","39,8",95,"3,14","1,52","2,8924397854506","2,8601146166867","0,349","0,816","15,59","70,88","45,7","55,8","20,2","1,265","62,594",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1194,2022-03-25 18:26:00,9214,11761,4946,"15,43","702,9","-1,1","39,8","83,41","91,82","121,88","96,9","99,7","0,126649886","2,626077652","0,05645838","0,605783165","0,218204007","0,207522705",0,0,0,0,"0,140383005","0,059510186","5,090409756","0,279240102","0,123598076","0,119020373","0,028992143","0,024414435","7,443350792","0,045777068","0,126649886","2,267490625","1,008621335","0,201419085","0,088502325","0,073243305","0,126649886","0,019836729","5,465781689","-0,052374414","-0,015625283","0,035247873","0,13066056","0,042904962","0,041694203","0,052083249","0,00910552","0,073134029","0,068364867","-0,064610577","-0,121927701","-0,164054927","-0,130441014",0,0,0,0,0,0,0,"16,5","9480,33","764,33","11760,92",707,"23,3","-0,36","27,08","23,8",4704,"28,098933371403","41,98","39,8",95,"3,14","1,52","2,8924397854506","2,8601146166867","0,349","0,816","15,59","70,88","45,7","55,8","20,2","1,265","62,594",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1195,2022-03-25 18:27:00,9214,11757,4947,"15,35","702,8","-1,4","39,9","83,38","91,81","121,75","96,7","99,3","0,14648661","2,610818624","0,044251163","0,691233695","0,259403378","0,219729915",0,0,0,0,"0,11596857","0,074769206","4,927138329","0,161745638","0,123598076","0,137331203","0,035095751","0,030518044","7,454032421","0,053406578","0,12817578","2,244602203","0,901808202","0,132753491","0,059510186","0,044251163","0,126649886","0,021362631","5,374227524","-0,024767327","-0,040128483","0,047615424","0,005566997","0,042195789","0,038082783","0,036317079","0,008955016","0,071925202","0,067234869","-0,063542633","-0,132205755","-0,240020961","-0,167623807",0,0,0,0,0,0,0,"16,54","9489,4","765,62","11757,09","706,9","23,84","-0,35","27,5","23,8",4701,"28,097097872861","41,98","39,9","95,1","3,15","1,52","2,8935614790039","2,8685783044072","0,349","0,813","15,597","70,88","45,7","55,8","20,2","1,265","62,655",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1196,2022-03-25 18:27:00,9214,11757,4947,"15,35","702,8","-1,4","39,9","83,38","91,81","121,75","96,7","99,3","0,14648661","2,610818624","0,044251163","0,691233695","0,259403378","0,219729915",0,0,0,0,"0,11596857","0,074769206","4,927138329","0,161745638","0,123598076","0,137331203","0,035095751","0,030518044","7,454032421","0,053406578","0,12817578","2,244602203","0,901808202","0,132753491","0,059510186","0,044251163","0,126649886","0,021362631","5,374227524","-0,024767327","-0,040128483","0,047615424","0,005566997","0,042195789","0,038082783","0,036317079","0,008955016","0,071925202","0,067234869","-0,063542633","-0,132205755","-0,240020961","-0,167623807",0,0,0,0,0,0,0,"16,54","9489,4","765,62","11757,09","706,9","23,84","-0,35","27,5","23,8",4701,"28,097097872861","41,98","39,9","95,1","3,15","1,52","2,8935614790039","2,8685783044072","0,349","0,813","15,597","70,88","45,7","55,8","20,2","1,265","62,655",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1197,2022-03-25 18:28:00,9216,11757,4949,"15,31","702,8","-1,3","39,8","83,31","91,68","121,85","96,3","100,2","0,172426954","2,60318923","0,062561989","0,692759573","0,267032892","0,167849243",0,0,0,0,"0,080872819","0,059510186","4,747081757","0,245670259","0,126649886","0,114442661","0,030518044","0,018310826","7,490653992","0,070191503","0,166323334","2,275120258","0,842298031","0,154116124","0,065613791","0,073243305","0,085450523","0,022888534","5,50087738","0,022829561","-0,057421151","0,035018017","0,128408865","0,053791726","0,051976289","0,054304077","0,008806999","-0,027610751","0,066123549","-0,07478573","-0,130020536","-0,059028879","-0,243530852",0,0,0,0,0,0,0,"16,64","9486,91","764,95","11756,73","706,67","23,38","-0,24","27,37","23,8",4704,"28,102706340628","41,98","39,8","95,1","3,14","1,51","2,8902983704852","2,8641935023352","0,35","0,813","15,628","70,89","45,7","55,81","20,2","1,265","63,255",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1198,2022-03-25 18:28:00,9216,11757,4949,"15,31","702,8","-1,3","39,8","83,31","91,68","121,85","96,3","100,2","0,172426954","2,60318923","0,062561989","0,692759573","0,267032892","0,167849243",0,0,0,0,"0,080872819","0,059510186","4,747081757","0,245670259","0,126649886","0,114442661","0,030518044","0,018310826","7,490653992","0,070191503","0,166323334","2,275120258","0,842298031","0,154116124","0,065613791","0,073243305","0,085450523","0,022888534","5,50087738","0,022829561","-0,057421151","0,035018017","0,128408865","0,053791726","0,051976289","0,054304077","0,008806999","-0,027610751","0,066123549","-0,07478573","-0,130020536","-0,059028879","-0,243530852",0,0,0,0,0,0,0,"16,64","9486,91","764,95","11756,73","706,67","23,38","-0,24","27,37","23,8",4704,"28,102706340628","41,98","39,8","95,1","3,14","1,51","2,8902983704852","2,8641935023352","0,35","0,813","15,628","70,89","45,7","55,81","20,2","1,265","63,255",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
1199,2022-03-25 18:29:00,9217,11765,4949,"15,4","702,5","-1,3","39,8","83,32","91,7","121,93","96,6","100,2","0,16479744","2,635233164","0,04882887","0,642404795","0,238040745","0,143434808",0,0,0,0,"0,105287254","0,059510186","5,043106556","0,306706339","0,090028226","0,083924621","0,024414435","0,022888534","7,412832737","0,047302969","0,14648661","2,291905165","0,822461307","0,17700465","0,086976424","0,073243305","0,102235444","0,01373312","5,358968258","0,020655317","0,011054111","0,034920879","0,00335252","0,052902607","0,045284205","0,038511158","0,008661429","0,071192732","0,065030597","-0,073549603","-0,115578048","-0,058053195","-0,180497284",0,0,0,0,0,0,0,"16,59","9489,68","765,17","11765,26","706,13","23,37","-0,3","26,99","23,8",4700,"28,102706340628","41,99","39,8","95,1","3,15","1,49","2,8922358411682","2,8681704158424","0,35","0,812","15,606","70,89","45,7","55,8","20,2","1,265","63,809",0,0,"0,6",0,0,1,1,"25,9",0,1,0,1,0,1,0,1,1,1,1,"0,89","0,3",0,1,0,0,1,0,"51,5"
